Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23177;SAINT-DENIS D'ANJOU;Rurale régionale;NO2;Fond;Oui;mesures fixes;Moy. annuelle;5.0;5.026531094821467;µg-m3;99.0;98.0;97.0;R;1;47.78773;-0.444044
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23178;PARSCAU DU PLESSIS;Périurbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;6.0;6.356470028544282;µg-m3;99.0;97.0;96.0;R;1;47.319157;-2.066953
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23181;PARC PAYSAGER;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.104057169202402;µg-m3;100.0;99.0;99.0;R;1;47.273056;-2.223056
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR02;ZAR LE-MANS;FR23182;SOURCES;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.52468696151635;µg-m3;99.0;100.0;99.0;R;1;47.971066;0.221422
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23188;CIM BOUTEILLERIE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.961235692595192;µg-m3;99.0;99.0;98.0;R;1;47.2225;-1.5375
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23238;LEVOYER;Urbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;13.0;13.239851024208587;µg-m3;99.0;99.0;98.0;R;1;47.1941472;-1.581677778
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23239;LES COUETS;Urbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;14.0;14.031521363584014;µg-m3;99.0;100.0;99.0;R;1;47.1859194;-1.59149722222222
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23249;CAME;Périurbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;7.0;7.180622639349885;µg-m3;100.0;100.0;100.0;R;1;47.3210778;-2.127322
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23251;FRERES GONCOURT;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;48.0;48.169696969696965;µg-m3;69.0;1.0;0.0;N;-1;47.204122;-1.564811
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24007;ANTIBES JEAN MOULIN;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;22.0;22.35463830809907;µg-m3;98.0;97.0;95.0;R;1;43.598803;7.093153
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24009;CANNES BROUSSAILLES;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;16.389787782858452;µg-m3;98.0;100.0;97.0;R;1;43.558389;7.005919
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO SUD;FR93ZRE01;ZR PROVENCE-ALPES-COTE D’AZUR;FR24018;MANOSQUE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.369301576343355;µg-m3;99.0;100.0;99.0;R;1;43.835784;5.786131
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24023;CONTES 2;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;12.0;12.343392362365996;µg-m3;95.0;100.0;95.0;R;1;43.788748;7.332382
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO SUD;FR93ZRE01;ZR PROVENCE-ALPES-COTE D’AZUR;FR24033;GAP COMMANDERIE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;16.022685239377335;µg-m3;98.0;99.0;98.0;R;1;44.555193;6.073015
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24035;NICE PROMENADE;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;29.0;28.917481956695983;µg-m3;100.0;100.0;100.0;R;1;43.689291;7.242074
2021/01/01 00:00:00;2021/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24036;NICE ARSON;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;25.0;24.832306277305147;µg-m3;99.0;100.0;99.0;R;1;43.702075;7.286256
